transaction_id,user_id,amount
24331,161,8457
24332,183,4129
24333,139,198
24334,81,1530
24335,119,6338
24336,11,9398
24337,49,1272
24338,161,248
24339,137,7532
24340,193,7832
24341,54,1415
24342,92,4442
24343,186,3718
24344,141,9430
24345,89,5480
24346,173,2903
24347,162,8837
24348,72,243
24349,86,8458
24350,117,685
24351,118,8822
24352,190,1368
24353,102,5083
24354,109,767
24355,30,9771
24356,85,913
24357,116,3739
24358,128,6227
24359,198,8970
24360,182,2528
24361,137,9201
24362,108,8882
24363,192,5234
24364,9,2199
24365,107,510
24366,83,7702
24367,39,3052
24368,70,4411
24369,2,7717
24370,34,2115
24371,119,5506
24372,186,2846
24373,97,8065
24374,71,6424
24375,189,8163
24376,78,2169
24377,10,8181
24378,30,255
24379,169,6301
24380,113,6693
24381,179,1327
24382,59,1241
24383,132,5609
24384,123,9861
24385,82,8272
24386,178,7515
24387,117,2265
24388,143,4180
24389,169,8251
24390,35,8526
24391,177,639
24392,163,6628
24393,134,2281
24394,85,6961
24395,166,9762
24396,71,2898
24397,157,5696
24398,69,581
24399,57,5884
24400,183,840
24401,194,5911
24402,41,5839
24403,172,5013
24404,184,3205
24405,105,8393
24406,112,6392
24407,49,7070
24408,40,1132
24409,191,9034
24410,25,6919
24411,72,1260
24412,65,2770
24413,63,7184
24414,31,3712
24415,168,865
24416,153,5501
24417,30,7981
24418,53,5994
24419,183,7174
24420,24,9532
24421,76,3790
24422,56,4470
24423,63,5999
24424,49,8425
24425,45,9598
24426,170,4758
24427,8,1578
24428,98,5353
24429,91,4884
24430,33,1443
24431,23,8705
24432,84,6640
24433,103,5130
24434,143,8307
24435,133,4100
24436,194,1797
24437,68,4160
24438,179,7204
24439,112,9575
24440,184,5769
24441,16,6034
24442,177,4994
24443,128,5734
24444,135,4694
24445,197,1091
24446,70,909
24447,125,7501
24448,126,3249
24449,39,4194
24450,114,1519
24451,148,7309
24452,189,2597
24453,58,8818
24454,59,224
24455,148,5608
24456,79,2091
24457,143,2845
24458,93,5660
24459,196,6756
24460,124,6344
24461,94,7046
24462,15,870
24463,117,5480
24464,196,7905
24465,189,711
24466,53,7002
24467,128,6302
24468,128,2492
24469,150,7202
24470,91,8611
24471,14,8080
24472,49,5156
24473,189,9980
24474,19,6973
24475,7,1808
24476,159,3231
24477,154,5557
24478,71,9410
24479,104,5580
24480,3,2016
24481,81,7268
24482,189,2959
24483,61,1466
24484,126,2085
24485,126,323
24486,84,3333
24487,103,9476
24488,52,5956
24489,174,9373
24490,9,6983
24491,153,1082
24492,139,7056
24493,141,1977
24494,14,4520
24495,144,1770
24496,135,762
24497,48,637
24498,36,7170
24499,200,9908
24500,191,3312
24501,12,300
24502,104,2750
24503,169,3170
24504,144,6219
24505,83,9172
24506,62,5230
24507,183,2047
24508,28,2501
24509,189,9854
24510,152,5066
24511,62,738
24512,95,7542
24513,19,1077
24514,195,6404
24515,61,4057
24516,2,3669
24517,122,6113
24518,12,349
24519,57,673
24520,163,170
24521,26,6544
24522,98,7541
24523,158,5513
24524,116,9600
24525,55,2829
24526,2,5688
24527,134,4081
24528,45,2502
24529,38,9465
24530,12,6898
24531,32,8602
24532,163,4462
24533,125,5533
24534,119,5403
24535,76,6158
24536,181,1275
24537,114,4912
24538,122,4067
24539,92,1071
24540,188,1169
24541,16,2851
24542,172,6593
24543,168,4262
24544,47,4198
24545,35,2252
24546,109,496
24547,68,1288
24548,59,4385
24549,139,9822
24550,113,6815
24551,26,3499
24552,14,9066
24553,128,6206
24554,162,4407
24555,196,8283
24556,8,8374
24557,123,7241
24558,71,8561
24559,89,565
24560,118,5908
24561,18,6266
24562,26,7527
24563,181,8130
24564,47,8776
24565,198,9368
24566,102,5052
24567,109,3357
24568,26,937
24569,145,236
24570,33,3231
24571,45,8146
24572,54,2421
24573,51,8616
24574,50,2083
24575,84,9439
24576,30,8970
24577,127,7061
24578,42,2477
24579,102,3103
24580,74,131
24581,81,4563
24582,131,3772
24583,18,9683
24584,15,8444
24585,174,5701
24586,7,7340
24587,52,1543
24588,16,3068
24589,51,3164
24590,143,7683
24591,122,3756
24592,42,4118
24593,79,2254
24594,135,3875
24595,46,320
24596,134,1401
24597,134,3950
24598,177,5024
24599,134,1855
24600,59,2280
24601,114,6852
24602,71,4794
24603,117,4393
24604,155,7143
24605,110,9120
24606,105,4066
24607,164,8879
24608,104,425
24609,7,1448
24610,75,1678
24611,105,1458
24612,108,1937
24613,13,136
24614,184,4523
24615,163,4374
24616,171,4374
24617,8,3225
24618,64,6661
24619,40,993
24620,66,7454
24621,130,8966
24622,161,8151
24623,99,1309
24624,144,5223
24625,63,7056
24626,190,3557
24627,191,5515
24628,41,7997
24629,179,740
24630,97,3386
24631,115,3008
24632,58,3349
24633,194,6225
24634,8,9338
24635,185,2670
24636,135,6477
24637,104,9804
24638,37,7737
24639,51,3595
24640,78,6087
24641,55,7632
24642,125,4441
24643,37,4499
24644,112,368
24645,139,6711
24646,15,5359
24647,128,2455
24648,121,1225
24649,98,2847
24650,169,1248
24651,169,7808
24652,115,4341
24653,80,7698
24654,106,6404
24655,47,9703
24656,145,5364
24657,4,8146
24658,159,1055
24659,10,9570
24660,189,814
24661,137,9094
24662,157,1492
24663,80,2957
24664,131,9854
24665,122,695
24666,74,3904
24667,199,1032
24668,27,8522
24669,160,1543
24670,144,5668
24671,55,635
24672,73,9103
24673,1,259
24674,197,5886
24675,7,3678
24676,121,250
24677,17,8215
24678,66,4654
24679,17,8350
24680,162,7108
24681,17,2652
24682,48,6949
24683,121,1543
24684,172,5907
24685,87,5055
24686,101,7955
24687,154,4796
24688,182,9974
24689,160,7044
24690,35,7601
24691,105,5844
24692,106,4558
24693,56,4575
24694,14,7598
24695,140,2522
24696,168,6997
24697,167,7887
24698,193,8275
24699,116,7417
24700,60,3603
24701,144,4034
24702,103,3581
24703,95,7978
24704,140,9690
24705,153,6488
24706,127,5565
24707,190,3675
24708,4,1610
24709,20,8052
24710,104,4826
24711,9,9201
24712,63,4953
24713,52,9384
24714,157,2388
24715,117,2215
24716,97,8747
24717,90,3514
24718,163,522
24719,156,4017
24720,32,2667
24721,140,3162
24722,161,693
24723,22,8823
24724,13,5272
24725,81,151
24726,91,7646
24727,20,3948
24728,16,1325
24729,133,6253
24730,161,7737
24731,32,3124
24732,88,4220
24733,129,5001
24734,90,1831
24735,22,1841
24736,17,3977
24737,197,7139
24738,134,8755
24739,74,8779
24740,124,2578
24741,122,8886
24742,86,3385
24743,91,2290
24744,133,8757
24745,26,7885
24746,14,4845
24747,93,908
24748,99,2360
24749,78,4596
24750,128,7178
24751,74,9768
24752,77,8833
24753,111,9027
24754,162,4624
24755,158,7259
24756,9,6141
24757,53,1467
24758,72,6667
24759,16,8820
24760,160,9986
24761,59,5454
24762,200,6271
24763,189,2954
24764,118,8509
24765,122,7070
24766,48,1640
24767,112,5592
24768,66,4391
24769,58,2160
24770,130,1575
24771,145,2939
24772,93,6259
24773,162,6741
24774,68,3870
24775,99,6542
24776,98,6042
24777,36,4396
24778,10,8840
24779,37,9511
24780,30,8588
24781,136,7209
24782,80,8641
24783,123,9263
24784,36,9506
24785,68,1067
24786,162,1462
24787,33,4906
24788,22,2972
24789,173,7045
24790,7,2109
24791,149,4420
24792,94,1844
24793,31,7356
24794,92,7350
24795,83,506
24796,1,1936
24797,58,6398
24798,88,7047
24799,4,5211
24800,188,6794
24801,30,707
24802,40,8986
24803,123,7763
24804,84,1606
24805,46,6481
24806,189,8164
24807,164,1361
24808,122,8448
24809,145,4620
24810,63,1388
24811,173,5939
24812,109,2601
24813,40,1671
24814,195,9058
24815,9,8162
24816,25,6251
24817,70,4403
24818,160,2132
24819,70,7358
24820,13,6445
24821,97,5019
24822,73,1542
24823,182,5815
24824,96,9991
24825,112,9072
24826,151,3729
24827,3,5803
24828,64,3490
24829,128,2260
24830,71,3628
24831,45,4189
24832,36,6720
24833,187,6144
24834,39,700
24835,29,2577
24836,118,7198
24837,177,4260
24838,105,357
24839,51,8008
24840,13,7931
24841,6,887
24842,32,1575
24843,121,8631
24844,129,5002
24845,150,3375
24846,188,3426
24847,51,5139
24848,148,2990
24849,190,924
24850,194,1110
24851,35,3146
24852,162,6519
24853,145,9096
24854,113,3980
24855,175,6566
24856,131,8849
24857,18,7799
24858,130,193
24859,133,1905
24860,42,8674
24861,77,1079
24862,2,2571
24863,16,5534
24864,177,1075
24865,92,6512
24866,58,4451
24867,190,8029
24868,26,6754
24869,200,714
24870,134,6709
24871,172,9191
24872,134,8887
24873,54,7158
24874,33,6167
24875,34,6496
24876,115,2813
24877,111,5770
24878,122,3390
24879,137,7823
24880,14,9929
24881,170,5800
24882,178,668
24883,40,9896
24884,123,9120
24885,90,2831
24886,60,2228
24887,186,1142
24888,192,1519
24889,169,5516
24890,28,6673
24891,123,8812
24892,23,3969
24893,2,7769
24894,135,9725
24895,17,3875
24896,106,7701
24897,51,5627
24898,155,5859
24899,186,4581
24900,156,9413
24901,14,1307
24902,159,4223
24903,59,4085
24904,170,4179
24905,93,3738
24906,30,4491
24907,116,2873
24908,48,874
24909,27,8011
24910,22,7697
24911,18,2464
24912,23,7314
24913,145,4183
24914,112,8598
24915,3,2208
24916,16,9118
24917,85,2159
24918,30,5308
24919,84,4585
24920,66,6178
24921,172,6064
24922,106,3352
24923,193,1475
24924,72,6151
24925,65,9088
24926,129,539
24927,164,9596
24928,129,1068
24929,43,2328
24930,83,3960
24931,146,8264
24932,134,614
24933,46,3217
24934,192,5394
24935,67,2903
24936,189,6554
24937,145,7962
24938,24,5166
24939,82,2866
24940,144,3063
24941,73,5313
24942,88,9700
24943,40,2982
24944,107,7197
24945,182,470
24946,158,5212
24947,35,1511
24948,156,1916
24949,160,1614
24950,166,5924
24951,199,6314
24952,173,4543
24953,72,5831
24954,191,7744
24955,35,4841
24956,147,3736
24957,101,9104
24958,105,4462
24959,6,4747
24960,169,7515
24961,45,5619
24962,115,4340
24963,87,2865
24964,13,6085
24965,111,7752
24966,171,8789
24967,21,9160
24968,178,1267
24969,173,1401
24970,139,3647
24971,184,1648
24972,72,3004
24973,74,372
24974,129,8156
24975,70,5836
24976,174,7427
24977,200,4506
24978,87,1576
24979,18,4842
24980,70,3972
24981,160,8552
24982,78,8960
24983,31,1135
24984,181,1413
24985,174,6476
24986,160,852
24987,167,7256
24988,186,1362
24989,7,3690
24990,164,1664
24991,104,7415
24992,183,5359
24993,115,3550
24994,141,7620
24995,69,9124
24996,191,5509
24997,172,5362
24998,45,4240
24999,71,4990
25000,148,484
25001,128,2973
25002,199,9933
25003,75,4047
25004,100,9588
25005,73,410
25006,94,6345
25007,36,3388
25008,143,9306
25009,166,1798
25010,179,5505
25011,50,3228
25012,16,582
25013,178,8024
25014,189,4682
25015,68,4876
25016,14,1937
25017,58,9893
25018,5,9562
25019,122,5053
25020,165,3899
25021,62,7772
25022,182,2367
25023,198,5661
25024,160,1196
25025,79,6922
25026,40,8753
25027,175,3668
25028,1,1408
25029,79,1453
25030,106,2777
25031,126,8743
25032,57,3374
25033,33,5716
25034,200,1615
25035,70,9727
25036,42,7153
25037,183,5187
25038,118,8330
25039,135,1723
25040,80,6680
25041,106,5904
25042,30,6792
25043,98,8714
25044,28,8466
25045,66,1606
25046,22,1893
25047,147,6545
25048,135,7905
25049,196,3727
25050,83,6915
25051,60,3561
25052,181,6750
25053,190,882
25054,154,9787
25055,21,1609
25056,140,9783
25057,114,667
25058,77,238
25059,72,5523
25060,65,2221
25061,180,3273
25062,4,6305
25063,109,185
25064,168,3787
25065,29,3192
25066,68,5357
25067,95,8727
25068,169,4057
25069,81,6748
25070,128,7821
25071,98,5504
25072,152,1770
25073,122,298
25074,196,1976
25075,73,9247
25076,54,3029
25077,46,8769
25078,100,5249
25079,128,1836
25080,31,5066
25081,131,2670
25082,162,1317
25083,170,2803
25084,72,940
25085,3,4027
25086,23,8790
25087,107,5591
25088,197,4472
25089,186,7435
25090,75,3483
25091,122,3410
25092,46,7752
25093,198,814
25094,4,3016
25095,191,1580
25096,154,3486
25097,80,9818
25098,135,8086
25099,70,7388
25100,77,4240
25101,53,5528
25102,35,1209
25103,23,8827
25104,69,9129
25105,11,2642
25106,53,8721
25107,172,8041
25108,23,2719
25109,158,3523
25110,110,9367
25111,69,9252
25112,184,9209
25113,21,6960
25114,28,5692
25115,28,9953
25116,87,9875
25117,41,1579
25118,132,7927
25119,135,2505
25120,89,9199
25121,143,4063
25122,6,1795
25123,166,8734
25124,46,3037
25125,112,3385
25126,97,6881
25127,19,2425
25128,66,7544
25129,65,8903
25130,25,1716
25131,102,8641
25132,159,5400
25133,64,2660
25134,66,299
25135,99,2238
25136,136,8286
25137,85,909
25138,24,9370
25139,175,4606
25140,38,4538
25141,146,1365
25142,83,7498
25143,169,1687
25144,53,3522
25145,64,8548
25146,173,8306
25147,25,3580
25148,160,9010
25149,122,5734
25150,156,8966
25151,95,4035
25152,109,7333
25153,87,6520
25154,116,7726
25155,197,2035
25156,149,6847
25157,95,5200
25158,73,1152
25159,4,350
25160,102,4909
25161,43,5453
25162,61,9454
25163,21,4239
25164,107,1988
25165,101,7334
25166,19,5701
25167,92,2674
25168,100,6239
25169,132,7114
25170,122,641
25171,51,1881
25172,28,6011
25173,157,6544
25174,4,9437
25175,31,7977
25176,143,9034
25177,52,9906
25178,30,8412
25179,191,7448
25180,101,1067
25181,28,9312
25182,133,5695
25183,43,2614
25184,142,8916
25185,95,5666
25186,195,337
25187,137,9358
25188,41,7851
25189,84,3531
25190,7,4500
25191,22,3497
25192,58,4357
25193,142,6864
25194,148,207
25195,5,7606
25196,97,4657
25197,152,9670
25198,76,5971
25199,145,641
25200,148,5345
25201,138,4227
25202,9,6209
25203,77,2580
25204,133,6077
25205,146,719
25206,117,1356
25207,192,5024
25208,50,209
25209,87,1198
25210,190,4623
25211,190,2452
25212,195,6956
25213,37,8544
25214,183,6696
25215,121,948
25216,53,7646
25217,144,9659
25218,166,7439
25219,60,5241
25220,33,5301
25221,116,628
25222,197,3635
25223,163,3170
25224,127,2019
25225,146,4929
25226,10,7678
25227,16,2245
25228,22,1995
25229,29,6636
25230,140,1171
25231,189,8728
25232,102,3514
25233,64,2436
25234,192,6139
25235,143,9278
25236,193,684
25237,53,984
25238,157,1475
25239,187,1584
25240,151,9490
25241,167,9637
25242,91,7165
25243,97,8440
25244,65,1682
25245,164,9987
25246,101,6870
25247,191,4955
25248,170,4634
25249,147,7898
25250,110,5492
25251,119,7402
25252,35,1056
25253,143,5265
25254,102,6978
25255,124,3083
25256,26,3955
25257,9,2494
25258,58,3688
25259,176,1013
25260,158,7857
25261,59,4874
25262,83,854
25263,195,1213
25264,117,4978
25265,152,9072
25266,179,444
25267,103,5693
25268,27,2109
25269,3,1631
25270,19,6199
25271,60,179
25272,99,5534
25273,189,766
25274,147,247
25275,31,4630
25276,134,7273
25277,175,9851
25278,182,3592
25279,128,5296
25280,99,8169
25281,95,5301
25282,106,3327
25283,182,1064
25284,168,2612
25285,178,9744
25286,113,3944
25287,145,8499
25288,74,9932
25289,193,2237
25290,95,3904
25291,15,9261
25292,139,4878
25293,103,3416
25294,192,4352
25295,173,4939
25296,93,724
25297,81,9310
25298,173,9127
25299,132,3625
25300,56,8426
25301,91,277
25302,38,2940
25303,28,3138
25304,123,2154
25305,123,2817
25306,101,5574
25307,134,3281
25308,191,5519
25309,190,8054
25310,48,2800
25311,196,9389
25312,163,1896
25313,169,2923
25314,142,1900
25315,133,9138
25316,152,349
25317,160,9446
25318,188,3906
25319,41,9716
25320,73,9879
25321,155,3745
25322,168,9456
25323,109,4743
25324,164,2458
25325,121,8367
25326,3,1195
25327,88,2461
25328,143,8691
25329,33,2625
25330,15,2705
25331,171,5795
25332,138,3126
25333,191,3575
25334,58,414
25335,176,4105
25336,161,7969
25337,17,4298
25338,29,7760
25339,114,9213
25340,142,7585
25341,87,1518
25342,34,6193
25343,153,1921
25344,176,680
25345,17,8164
25346,113,975
25347,105,5618
25348,131,5817
25349,24,2146
25350,77,2294
25351,172,4758
25352,53,6132
25353,137,1089
25354,116,842
25355,91,9517
25356,44,2977
25357,13,7072
25358,29,5259
25359,132,443
25360,72,5017
25361,62,5203
25362,185,4675
25363,79,9413
25364,126,3323
25365,29,8368
25366,190,274
25367,34,9887
25368,148,681
25369,86,1330
25370,17,9904
25371,36,5669
25372,135,930
25373,72,8546
25374,116,1659
25375,182,7547
25376,150,3785
25377,92,4234
25378,197,7202
25379,57,8500
25380,195,9535
25381,176,8697
25382,154,7150
25383,92,1723
25384,132,1762
25385,75,6802
25386,65,1778
25387,110,8877
25388,108,4429
25389,180,4266
25390,200,9816
25391,32,6518
25392,5,5655
25393,90,2290
25394,182,5418
25395,13,1699
25396,13,9870
25397,40,2244
25398,31,3377
25399,110,6655
25400,189,6093
25401,137,3818
25402,109,9631
25403,133,918
25404,190,3241
25405,127,3310
25406,15,9975
25407,132,8349
25408,110,806
25409,136,1043
25410,122,9856
25411,32,8720
25412,6,2918
25413,11,2694
25414,86,9686
25415,159,6730
25416,112,105
25417,18,6094
25418,196,1397
25419,68,289
25420,59,5893
25421,79,2829
25422,78,2915
25423,187,1958
25424,90,4817
25425,140,1743
25426,182,2185
25427,139,7386
25428,133,5121
25429,105,7181
25430,26,7892
25431,35,5511
25432,94,9634
25433,109,9098
25434,38,6789
25435,178,2328
25436,38,5880
25437,178,4212
25438,164,9648
25439,189,1318
25440,21,3892
25441,15,3687
25442,45,6926
25443,176,5246
25444,151,2837
25445,39,3322
25446,73,4257
25447,88,3853
25448,77,9590
25449,119,4714
25450,29,8098
25451,91,2612
25452,164,1954
25453,31,7942
25454,44,4187
25455,76,4587
25456,8,6264
25457,138,1328
25458,191,7449
25459,151,3149
25460,153,9528
25461,71,6329
25462,153,2751
25463,149,7798
25464,84,7524
25465,120,6614
25466,177,2838
25467,40,8304
25468,183,4505
25469,197,2230
25470,186,4022
25471,37,6390
25472,73,2655
25473,53,4248
25474,155,5580
25475,157,5947
25476,60,7571
25477,81,1145
25478,27,9777
25479,178,6287
25480,130,9325
25481,163,2314
25482,9,2907
25483,146,7386
25484,5,301
25485,158,4072
25486,22,4604
25487,59,6025
25488,119,9761
25489,106,6953
25490,119,3564
25491,119,426
25492,164,4697
25493,90,2370
25494,40,2620
25495,179,6918
25496,158,8458
25497,191,4254
25498,142,8962
25499,179,337
25500,189,8700
25501,158,288
25502,110,7336
25503,20,3470
25504,96,4058
25505,78,9725
25506,131,9786
25507,182,4947
25508,127,6825
25509,101,2860
25510,68,4599
25511,128,8427
25512,136,1773
25513,151,7523
25514,84,2558
25515,144,8693
25516,165,8050
25517,21,6108
25518,115,8071
25519,83,929
25520,29,2358
25521,157,427
25522,149,220
25523,129,8181
25524,100,8719
25525,139,1281
25526,198,5202
25527,86,4445
25528,184,2162
25529,144,3908
25530,17,205
25531,145,8392
25532,47,9633
25533,67,5445
25534,33,6833
25535,171,9707
25536,90,3662
25537,194,3879
25538,154,8087
25539,112,1743
25540,157,3773
25541,95,4866
25542,113,3227
25543,145,6171
25544,50,280
25545,115,8840
25546,170,743
25547,116,4991
25548,52,7638
25549,128,7278
25550,150,9181
25551,163,2527
25552,12,9463
25553,131,3330
25554,152,6169
25555,76,5668
25556,187,955
25557,35,5999
25558,70,218
25559,193,7155
25560,188,5876
25561,100,7958
25562,91,1692
25563,36,1656
25564,10,9506
25565,104,3525
25566,63,163
25567,189,9695
25568,115,9485
25569,64,6049
25570,172,1812
25571,117,8046
25572,102,3900
25573,21,7459
25574,125,6994
25575,60,4725
25576,127,7351
25577,194,3080
25578,172,4091
25579,85,882
25580,190,2812
25581,59,718
25582,127,5651
25583,169,1813
25584,65,964
25585,189,1968
25586,129,822
25587,43,4957
25588,48,1016
25589,31,3938
25590,162,3963
25591,16,2071
25592,101,5920
25593,70,3066
25594,164,168
25595,30,6976
25596,22,561
25597,63,712
25598,51,8125
25599,200,583
25600,145,8465
25601,16,9425
25602,160,1639
25603,52,7901
25604,169,456
25605,178,611
25606,11,730
25607,35,5023
25608,125,549
25609,187,4374
25610,58,730
25611,26,8996
25612,82,2723
25613,91,9573
25614,69,2023
25615,142,4707
25616,121,5344
25617,163,3104
25618,41,3515
25619,90,9947
25620,15,4308
25621,5,1168
25622,90,1192
25623,67,5884
25624,116,6096
25625,147,1224
25626,70,7074
25627,64,721
25628,97,4503
25629,152,5006
25630,41,2285
25631,125,7352
25632,153,2430
25633,119,9008
25634,61,2344
25635,135,4724
25636,135,6620
25637,55,8097
25638,64,4572
25639,15,7800
25640,134,8788
25641,181,1148
25642,155,4257
25643,192,7269
25644,50,1850
25645,117,6949
25646,3,9270
25647,97,7367
25648,66,2486
25649,85,7576
25650,87,2163
25651,103,9841
25652,52,4822
25653,3,5013
25654,134,4483
25655,53,2389
25656,105,8175
25657,147,4423
25658,15,2486
25659,104,3947
25660,148,7555
25661,40,5788
25662,38,4802
25663,71,9940
25664,189,2150
25665,7,716
25666,82,5459
25667,168,2433
25668,93,2840
25669,88,3582
25670,59,8848
25671,83,552
25672,2,4548
25673,139,2261
25674,163,3325
25675,178,2774
25676,27,9933
25677,168,6120
25678,95,3722
25679,99,793
25680,2,8226
25681,156,3541
25682,162,8033
25683,142,5594
25684,151,2026
25685,142,565
25686,121,8479
25687,79,3399
25688,183,2070
25689,193,4623
25690,27,8126
25691,145,4562
25692,41,5353
25693,119,5584
25694,149,3967
25695,65,1976
25696,60,2340
25697,104,4214
25698,60,5107
25699,189,4163
25700,151,311
25701,159,4470
25702,21,7499
25703,24,8059
25704,193,1871
25705,134,8129
25706,161,1879
25707,122,7939
25708,172,2680
25709,25,7982
25710,110,2336
25711,7,9209
25712,157,236
25713,100,1773
25714,106,2838
25715,10,6300
25716,113,7242
25717,84,7571
25718,136,2524
25719,169,5708
25720,191,2366
25721,63,3500
25722,35,3405
25723,95,2177
25724,39,5912
25725,200,3448
25726,98,6114
25727,19,7532
25728,175,844
25729,166,5016
25730,78,3519
25731,160,2332
25732,106,9411
25733,70,4850
25734,163,6026
25735,53,8907
25736,151,178
25737,1,1101
25738,28,3167
25739,30,4985
25740,5,3904
25741,45,8221
25742,117,5672
25743,31,8227
25744,183,3595
25745,139,7913
25746,198,7137
25747,159,4137
25748,97,6174
25749,126,2362
25750,53,6216
25751,163,7073
25752,157,5577
25753,28,9407
25754,11,8245
25755,80,6728
25756,94,5748
25757,120,2083
25758,165,3847
25759,110,7909
25760,161,4815
25761,173,5397
25762,179,4113
25763,89,3437
25764,88,4479
25765,199,7647
25766,188,338
25767,159,7582
25768,131,2793
25769,163,9086
25770,62,8559
25771,16,3527
25772,67,5960
25773,89,7397
25774,112,2252
25775,71,5480
25776,129,6939
25777,11,1103
25778,159,6910
25779,18,7416
25780,71,6096
25781,99,1606
25782,169,7498
25783,189,7553
25784,172,1628
25785,177,5701
25786,62,1121
25787,46,9098
25788,198,2125
25789,27,1054
25790,22,8916
25791,153,3985
25792,72,3101
25793,196,7887
25794,102,684
25795,133,690
25796,115,5173
25797,3,5335
25798,146,1415
25799,186,9247
25800,79,4094
25801,195,4185
25802,138,4984
25803,126,796
25804,16,812
25805,110,7181
25806,115,7593
25807,50,8894
25808,31,5477
25809,66,4730
25810,111,3955
25811,80,3933
25812,47,6378
25813,69,3024
25814,102,6889
25815,142,9386
25816,188,666
25817,36,9840
25818,178,2428
25819,3,3462
25820,46,2336
25821,36,9013
25822,71,8098
25823,199,1318
25824,17,5671
25825,35,5757
25826,161,2831
25827,161,6879
25828,16,4640
25829,175,8597
25830,46,8368
25831,158,4447
25832,193,4490
25833,39,9882
25834,117,9878
25835,132,884
25836,179,5727
25837,154,6387
25838,158,2127
25839,49,9777
25840,40,5467
25841,12,2322
25842,54,634
25843,124,2155
25844,84,9378
25845,74,2652
25846,190,8322
25847,157,2038
25848,168,432
25849,22,5518
25850,102,9769
25851,178,1764
25852,174,1599
25853,116,7427
25854,12,6980
25855,172,5114
25856,48,6678
25857,112,1193
25858,146,2731
25859,159,611
25860,160,485
25861,95,8944
25862,93,4580
25863,16,9473
25864,152,4395
25865,144,1225
25866,76,4034
25867,127,5867
25868,17,750
25869,94,5522
25870,48,7700
25871,187,9817
25872,197,3337
25873,95,1080
25874,9,8710
25875,190,6703
25876,137,9263
25877,113,1570
25878,62,1113
25879,184,6425
25880,4,8855
25881,20,4828
25882,151,2972
25883,141,5702
25884,70,3752
25885,188,9034
25886,116,7493
25887,34,9302
25888,115,9006
25889,101,2494
25890,185,2863
25891,6,6858
25892,74,3790
25893,54,4588
25894,13,8772
25895,187,4500
25896,161,3772
25897,114,3716
25898,157,7458
25899,198,4644
25900,181,7018
25901,108,230
25902,93,5389
25903,5,887
25904,96,5254
25905,193,3685
25906,128,381
25907,140,3376
25908,146,9412
25909,27,7372
25910,39,5017
25911,180,4052
25912,180,6454
25913,82,9625
25914,103,6084
25915,124,1388
25916,7,5025
25917,173,8934
25918,170,7245
25919,7,6903
25920,83,499
25921,129,1996
25922,62,397
25923,46,8126
25924,61,2426
25925,188,2459
25926,138,2350
25927,174,6218
25928,46,3836
25929,127,6386
25930,66,8717
25931,17,6834
25932,73,1162
25933,33,6790
25934,124,3071
25935,60,3156
25936,93,3375
25937,7,8054
25938,200,457
25939,109,8342
25940,70,528
25941,178,3998
25942,176,4240
25943,174,7359
25944,61,7064
25945,200,9180
25946,182,7586
25947,69,9577
25948,190,2607
25949,150,143
25950,8,8498
25951,140,188
25952,63,5880
25953,96,1721
25954,18,6230
25955,94,8319
25956,10,2132
25957,64,6997
25958,155,3637
25959,143,1966
25960,50,2801
25961,44,1112
25962,119,1392
25963,93,3677
25964,127,251
25965,153,2076
25966,190,1426
25967,26,3673
25968,5,6545
25969,42,6697
25970,124,1162
25971,26,2973
25972,15,5693
25973,57,9341
25974,147,3603
25975,42,405
25976,22,8301
25977,124,4843
25978,185,4457
25979,86,4234
25980,69,7720
25981,90,8650
25982,63,6493
25983,141,3209
25984,26,7894
25985,92,7042
25986,93,1431
25987,61,3683
25988,64,6330
25989,145,2681
25990,32,370
25991,182,7126
25992,104,1744
25993,199,7783
25994,117,2806
25995,2,9983
25996,45,3250
25997,137,109
25998,71,4170
25999,176,1193
26000,195,8505
26001,125,9388
26002,151,2688
26003,162,7761
26004,85,8750
26005,14,7609
26006,148,5409
26007,152,4749
26008,111,5936
26009,28,2597
26010,47,6868
26011,96,2201
26012,131,9692
26013,159,1118
26014,147,9378
26015,199,3027
26016,159,1198
26017,4,3510
26018,100,9359
26019,125,3757
26020,31,4867
26021,131,3479
26022,3,5459
26023,91,4876
26024,158,5801
26025,169,5972
26026,84,1527
26027,53,8091
26028,160,2205
26029,139,7609
26030,147,2598
26031,41,8336
26032,7,8128
26033,1,4905
26034,58,6594
26035,50,5112
26036,70,9055
26037,39,6655
26038,114,5978
26039,159,3057
26040,15,8113
26041,80,6385
26042,105,9389
26043,33,1046
26044,119,4894
26045,56,6029
26046,97,4643
26047,182,1075
26048,119,1372
26049,84,1361
26050,125,4310
26051,62,1074
26052,143,2826
26053,163,8962
26054,72,5162
26055,112,8760
26056,198,9177
26057,144,7863
26058,179,322
26059,50,203
26060,58,7207
26061,141,2991
26062,41,6404
26063,26,4454
26064,56,3170
26065,85,6341
26066,137,4964
26067,54,5615
26068,159,4839
26069,29,5205
26070,94,4282
26071,92,6039
26072,40,2282
26073,130,6226
26074,72,9986
26075,178,8187
26076,33,7096
26077,85,2897
26078,15,1879
26079,107,9094
26080,28,6162
26081,3,3323
26082,51,3863
26083,160,4797
26084,13,1911
26085,74,338
26086,134,9426
26087,123,8750
26088,174,1211
26089,31,6045
26090,54,6855
26091,186,8589
26092,133,6009
26093,154,2558
26094,57,5573
26095,81,5603
26096,184,2549
26097,123,3488
26098,69,4871
26099,170,2545
